info,room,url,allinfo,unitprice,price,communityName
"鼓楼,龙江,举报","1室1厅,低楼层/共30层",https://nj.lianjia.com/ershoufang/103101632176.html,"1室1厅1厨1卫,低楼层 (共30层),58.5㎡,暂无数据,暂无数据,塔楼,西,钢混结构,简装,两梯二十七户,有,70年,2017-08-19,商品房,2012-05-09,普通住宅,满五年,非共有,已上传房本照片",24958,,"正泰大厦,地图"
"秦淮,洪家园,举报","2室1厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101569577.html,"2室1厅1厨1卫,中楼层 (共7层),62.75㎡,暂无数据,54.52㎡,板楼,南 北,钢混结构,毛坯,一梯两户,暂无数据,70年,2017-08-02,商品房,2008-08-12,普通住宅,满五年,非共有,已上传房本照片",28367,,"康业里,地图"
"栖霞,仙林,举报","5室2厅,中楼层/共4层",https://nj.lianjia.com/ershoufang/103101766011.html,"5室2厅1厨2卫,中楼层 (共4层),183.81㎡,跃层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,暂无数据,70年,2017-09-27,商品房,2003-10-01,普通住宅,满五年,共有,已上传房本照片",32099,,"金陵家天下,地图"
"江宁,东山镇,举报","1室1厅,中楼层/共6层",https://nj.lianjia.com/ershoufang/103100793779.html,"1室1厅1厨1卫,中楼层 (共6层),47.68㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯四户,暂无数据,70年,2016-12-03,商品房,2013-03-27,普通住宅,满两年,共有,已上传房本照片",28524,,"市政天元城,地图"
"秦淮,来凤里,举报","2室1厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101606647.html,"2室1厅1厨1卫,高楼层 (共6层),68.59㎡,暂无数据,58.81㎡,板楼,南,钢结构,简装,一梯两户,暂无数据,70年,2017-08-12,房改房,2011-12-28,普通住宅,满五年,非共有,已上传房本照片",29159,,"菱角市,地图"
"江宁,九龙湖,举报","1室1厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101402627.html,"1室1厅1厨1卫,高楼层 (共6层),39.73㎡,暂无数据,31.34㎡,板塔结合,西,钢混结构,其他,一梯四十六户,暂无数据,70年,2017-06-13,商品房,2014-01-09,普通住宅,满两年,非共有,已上传房本照片",27184,,"中粮彩云居,地图"
"鼓楼,福建路,举报","1室1厅,高楼层/共34层",https://nj.lianjia.com/ershoufang/103100620097.html,"1室1厅1厨1卫,高楼层 (共34层),44.28㎡,平层,暂无数据,板楼,东南,钢混结构,精装,两梯十八户,有,未知,2016-10-07,商品房,2010-09-30,普通住宅,满五年,非共有,已上传房本照片",32747,,"中海凯旋门,地图"
"雨花台,雨花新村,举报","3室1厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101822822.html,"3室1厅1厨1卫,中楼层 (共7层),102.13㎡,平层,暂无数据,板楼,南,钢混结构,其他,一梯两户,有,70年,2017-10-17,商品房,2009-04-22,普通住宅,满五年,非共有,已上传房本照片",30354,,"普德花园,地图"
"栖霞,马群,举报","5室2厅,低楼层/共3层",https://nj.lianjia.com/ershoufang/103101431747.html,"5室2厅1厨4卫,低楼层 (共3层),232.2㎡,暂无数据,210.93㎡,板楼,南 北,钢混结构,毛坯,一梯两户,暂无数据,70年,2017-06-22,商品房,2014-09-28,普通住宅,满两年,非共有,已上传房本照片",27132,,"天泓山庄香山苑,地图"
"建邺,南苑,举报","2室1厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101689314.html,"2室1厅1厨1卫,高楼层 (共7层),63.87㎡,暂无数据,56.27㎡,板楼,南 北,砖混结构,精装,一梯三户,暂无数据,70年,2017-09-04,房改房,2003-01-04,普通住宅,满五年,非共有,已上传房本照片",28183,,"贡园,地图"
"江宁,百家湖,举报","3室2厅,低楼层/共10层",https://nj.lianjia.com/ershoufang/103101792601.html,"3室2厅1厨1卫,低楼层 (共10层),104.29㎡,平层,95.08㎡,塔楼,南 北,钢混结构,其他,一梯两户,有,70年,2017-10-08,商品房,2007-03-24,普通住宅,满五年,共有,已上传房本照片",27328,,"水月秦淮,地图"
"秦淮,新街口,举报","2室1厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101799269.html,"2室1厅1厨1卫,中楼层 (共7层),50.69㎡,平层,42.12㎡,板楼,南 北,钢混结构,其他,一梯两户,有,70年,2017-10-10,房改房,2010-10-03,普通住宅,满五年,共有,已上传房本照片",31170,,"石榴新村,地图"
"建邺,南苑,举报","2室2厅,中楼层/共11层",https://nj.lianjia.com/ershoufang/103101812125.html,"2室2厅1厨1卫,中楼层 (共11层),92.14㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,有,70年,2017-10-13,商品房,2007-10-14,普通住宅,满五年,共有,已上传房本照片",35381,,"铂领公寓,地图"
"秦淮,瑞金路,举报","2室1厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101794900.html,"2室1厅1厨1卫,高楼层 (共6层),56.2㎡,平层,47.16㎡,板楼,南,钢混结构,其他,一梯两户,暂无数据,70年,2017-10-08,房改房,2009-06-30,普通住宅,满五年,非共有,已上传房本照片",43061,,"瑞金北村,地图"
"鼓楼,三牌楼,举报","2室1厅,低楼层/共7层",https://nj.lianjia.com/ershoufang/103101788308.html,"2室1厅1厨1卫,低楼层 (共7层),50.05㎡,平层,42.67㎡,板楼,南 北,钢混结构,简装,一梯两户,暂无数据,70年,2017-10-07,房改房,2015-03-17,普通住宅,满两年,非共有,已上传房本照片",29971,,"娄子巷131巷,地图"
"鼓楼,草场门大街,举报","3室2厅,低楼层/共7层",https://nj.lianjia.com/ershoufang/103101791138.html,"3室2厅1厨1卫,低楼层 (共7层),100.3㎡,暂无数据,91.85㎡,板楼,南,钢混结构,其他,一梯三户,暂无数据,70年,2017-10-08,商品房,2015-03-18,普通住宅,满两年,非共有,已上传房本照片",41875,,"金湾花园,地图"
"秦淮,升州路,举报","4室2厅,中楼层/共11层",https://nj.lianjia.com/ershoufang/103101049623.html,"4室2厅1厨2卫,中楼层 (共11层),174.66㎡,暂无数据,暂无数据,塔楼,南 北,钢混结构,其他,一梯两户,有,70年,2017-03-03,商品房,2013-03-16,普通住宅,满两年,非共有,已上传房本照片",32063,,"中华公寓,地图"
"玄武,红山,举报","2室1厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101274780.html,"2室1厅1厨1卫,中楼层 (共7层),65.44㎡,暂无数据,暂无数据,板楼,东,未知结构,简装,一梯四户,暂无数据,70年,2017-05-05,房改房,1997-03-10,普通住宅,满五年,非共有,已上传房本照片",22617,,"红山路149号,地图"
"建邺,应天西路,举报","2室1厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101307606.html,"2室1厅1厨1卫,高楼层 (共7层),63.95㎡,平层,暂无数据,板楼,南,砖混结构,毛坯,一梯两户,暂无数据,70年,2017-05-14,房改房,2011-06-30,普通住宅,满五年,非共有,已上传房本照片",28929,,"虹苑新寓五村,地图"
"江宁,江宁大学城,举报","3室2厅,低楼层/共6层",https://nj.lianjia.com/ershoufang/103100956781.html,"3室2厅1厨2卫,低楼层 (共6层),135.51㎡,平层,121.11㎡,板楼,南,钢混结构,精装,一梯两户,暂无数据,70年,2017-02-07,商品房,2009-12-29,普通住宅,满五年,非共有,已上传房本照片",21032,,"方山熙园,地图"
"鼓楼,草场门大街,举报","2室2厅,低楼层/共7层",https://nj.lianjia.com/ershoufang/103101619380.html,"2室2厅1厨1卫,低楼层 (共7层),66.53㎡,暂无数据,60㎡,板楼,南 北,钢混结构,简装,一梯两户,暂无数据,70年,2017-08-15,房改房,2000-09-21,普通住宅,满五年,非共有,已上传房本照片",36826,,"宁工新寓二村,地图"
"鼓楼,宁海路,举报","2室1厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103100568604.html,"2室1厅1厨1卫,高楼层 (共6层),60.23㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,暂无数据,70年,2016-09-17,商品房,2001-11-08,普通住宅,满五年,共有,已上传房本照片",31878,,"上海路154至158号,地图"
"浦口,泰山街道,举报","1室1厅,低楼层/共11层",https://nj.lianjia.com/ershoufang/103101324021.html,"1室1厅1厨1卫,低楼层 (共11层),74.51㎡,暂无数据,60.26㎡,板楼,南 北,钢混结构,毛坯,一梯两户,有,70年,2017-05-19,商品房,2011-04-25,普通住宅,满五年,非共有,已上传房本照片",19327,,"泰来苑,地图"
"玄武,珠江路,举报","2室1厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101314770.html,"2室1厅1厨1卫,中楼层 (共7层),57.14㎡,暂无数据,50.1㎡,板楼,东,钢混结构,简装,一梯五户,暂无数据,70年,2017-05-16,房改房,2001-08-01,普通住宅,满五年,共有,已上传房本照片",35002,,"文德里小区,地图"
"雨花台,能仁里,举报","2室2厅,低楼层/共27层",https://nj.lianjia.com/ershoufang/103101307211.html,"2室2厅1厨1卫,低楼层 (共27层),94.69㎡,暂无数据,76.79㎡,板塔结合,南,钢混结构,精装,两梯四户,有,70年,2017-05-14,商品房,2010-09-15,普通住宅,满五年,非共有,已上传房本照片",35907,,"亚东国际公寓,地图"
"玄武,樱驼花园,举报","2室1厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101289661.html,"2室1厅1厨1卫,高楼层 (共6层),51.81㎡,暂无数据,44.52㎡,板楼,南 北,钢混结构,精装,一梯两户,暂无数据,70年,2017-05-09,房改房,2011-03-18,普通住宅,满五年,非共有,已上传房本照片",26057,,"樱铁村小区,地图"
"鼓楼,凤凰西街,举报","2室1厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101267473.html,"2室1厅1厨1卫,高楼层 (共7层),51.52㎡,平层,暂无数据,板楼,南 北,砖混结构,其他,一梯两户,暂无数据,70年,2017-05-03,商品房,2003-11-07,普通住宅,满五年,非共有,已上传房本照片",32221,,"莫愁花园牡丹里,地图"
"秦淮,瑞金路,举报","2室1厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101205186.html,"2室1厅1厨1卫,高楼层 (共7层),49.51㎡,暂无数据,43.34㎡,板楼,南 北,砖混结构,简装,一梯两户,有,70年,2017-04-14,房改房,2006-07-31,普通住宅,满五年,非共有,已上传房本照片",41406,,"瑞金北村,地图"
"秦淮,大光路,举报","2室1厅,高楼层/共7层",https://nj.lianjia.com/ershoufang/103101006636.html,"2室1厅1厨1卫,高楼层 (共7层),53.54㎡,暂无数据,暂无数据,板楼,东 南 北,砖混结构,简装,一梯四户,暂无数据,70年,2017-02-20,房改房,2010-08-24,普通住宅,满五年,非共有,已上传房本照片",27643,,"尚书巷,地图"
"建邺,水西门,举报","2室2厅,中楼层/共9层",https://nj.lianjia.com/ershoufang/103100901645.html,"2室2厅1厨1卫,中楼层 (共9层),96.49㎡,平层,暂无数据,板楼,南,钢混结构,精装,一梯三户,有,70年,2017-01-07,商品房,2006-11-06,普通住宅,满五年,共有,已上传房本照片",41456,,"瑞阳尊邸,地图"
"栖霞,仙林,举报","5室2厅,高楼层/共13层",https://nj.lianjia.com/ershoufang/103100225796.html,"5室2厅1厨2卫,高楼层 (共13层),209.83㎡,暂无数据,暂无数据,塔楼,南 北,钢混结构,精装,两梯四户,有,70年,2016-04-03,商品房,2006-07-20,普通住宅,满五年,非共有,已上传房本照片",28595,,"亚东城东区,地图"
"玄武,樱驼花园,举报","2室1厅,中楼层/共6层",https://nj.lianjia.com/ershoufang/103101499447.html,"2室1厅1厨1卫,中楼层 (共6层),58.35㎡,暂无数据,暂无数据,板楼,南,钢混结构,简装,一梯两户,暂无数据,70年,2017-07-12,房改房,1999-12-29,普通住宅,满五年,非共有,已上传房本照片",27421,,"樱铁村小区,地图"
"玄武,樱驼花园,举报","2室1厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103100887593.html,"2室1厅1厨1卫,高楼层 (共6层),69.23㎡,平层,59.48㎡,板楼,南 西南,钢混结构,简装,一梯两户,暂无数据,70年,2017-01-03,房改房,2000-02-12,普通住宅,满五年,非共有,已上传房本照片",23979,,"樱驼花园永康园,地图"
"江宁,科学园,举报","2室1厅,高楼层/共11层",https://nj.lianjia.com/ershoufang/103101573507.html,"2室1厅1厨1卫,高楼层 (共11层),81.44㎡,平层,68.4㎡,板楼,南,钢混结构,精装,一梯三户,有,70年,2017-08-03,房改房,2010-07-16,普通住宅,满五年,共有,已上传房本照片",28611,,"武夷绿洲品茗苑,地图"
"鼓楼,凤凰西街,举报","2室1厅,低楼层/共7层",https://nj.lianjia.com/ershoufang/103101736958.html,"2室1厅1厨1卫,低楼层 (共7层),72.12㎡,暂无数据,65.59㎡,板楼,西北,钢混结构,简装,一梯四户,暂无数据,70年,2017-09-18,房改房,2009-12-08,普通住宅,满五年,共有,已上传房本照片",44232,,"凤凰花园城静幽园,地图"
"秦淮,夫子庙,举报","2室1厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101580710.html,"2室1厅1厨1卫,高楼层 (共6层),59.13㎡,暂无数据,51.61㎡,板塔结合,东南,钢混结构,简装,一梯四户,暂无数据,70年,2017-08-05,商品房,2007-10-15,普通住宅,满五年,非共有,已上传房本照片",30442,,"武定门北巷,地图"
"玄武,玄武门,举报","3室1厅,高楼层/共5层",https://nj.lianjia.com/ershoufang/103101570872.html,"3室1厅1厨1卫,高楼层 (共5层),64.46㎡,暂无数据,56㎡,板楼,南 北,钢混结构,简装,一梯两户,暂无数据,70年,2017-08-02,房改房,1995-05-30,普通住宅,满五年,非共有,已上传房本照片",45765,,"西家大塘,地图"
"雨花台,铁心桥,举报","2室1厅,高楼层/共12层",https://nj.lianjia.com/ershoufang/103101536193.html,"2室1厅1厨1卫,高楼层 (共12层),50.52㎡,暂无数据,38.05㎡,板塔结合,南,钢混结构,精装,两梯二十六户,有,70年,2017-07-23,商品房,2009-05-27,普通住宅,满五年,共有,已上传房本照片",37411,,"蓝岸尚城,地图"
"江宁,东山镇,举报","3室2厅,低楼层/共6层",https://nj.lianjia.com/ershoufang/103101398750.html,"3室2厅1厨1卫,低楼层 (共6层),93.35㎡,暂无数据,79.82㎡,板塔结合,南 北,钢混结构,简装,一梯两户,暂无数据,70年,2017-06-11,商品房,2012-06-13,普通住宅,满五年,非共有,已上传房本照片",31602,,"爱秦湾,地图"
"江宁,麒麟镇,举报","4室2厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101492961.html,"4室2厅1厨2卫,高楼层 (共6层),129.84㎡,暂无数据,115.36㎡,板楼,南 北,钢混结构,其他,一梯两户,暂无数据,70年,2017-07-10,商品房,2013-03-18,普通住宅,满两年,非共有,已上传房本照片",16944,,"东郊小镇第四街区,地图"
"秦淮,月牙湖,举报","3室2厅,低楼层/共9层",https://nj.lianjia.com/ershoufang/103100949247.html,"3室2厅1厨1卫,低楼层 (共9层),105.51㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,有,70年,2017-02-05,商品房,2012-10-10,普通住宅,满五年,非共有,已上传房本照片",28908,,"万达紫金明珠,地图"
"雨花台,雨花台其它,举报","3室2厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101720750.html,"3室2厅1厨1卫,高楼层 (共6层),108.81㎡,暂无数据,90.88㎡,板楼,南,钢混结构,其他,一梯两户,暂无数据,70年,2017-09-13,商品房,2015-07-23,普通住宅,满两年,非共有,已上传房本照片",28491,,"金地自在城第五街区,地图"
"秦淮,月牙湖,举报","3室2厅,中楼层/共7层",https://nj.lianjia.com/ershoufang/103101727964.html,"3室2厅1厨2卫,中楼层 (共7层),104.12㎡,暂无数据,94.02㎡,板楼,南 北,钢混结构,其他,一梯两户,暂无数据,70年,2017-09-15,商品房,2008-12-23,普通住宅,满五年,共有,已上传房本照片",35825,,"梅花山庄丽景苑,地图"
"江宁,麒麟镇,举报","2室1厅,高楼层/共6层",https://nj.lianjia.com/ershoufang/103101049838.html,"2室1厅1厨1卫,高楼层 (共6层),82.47㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,一梯两户,暂无数据,70年,2017-03-03,商品房,2011-08-11,普通住宅,满五年,非共有,已上传房本照片",19765,,"东郊小镇第二街区,地图"
"浦口,江浦街道,举报","3室2厅,高楼层/共18层",https://nj.lianjia.com/ershoufang/103101455206.html,"3室2厅1厨2卫,高楼层 (共18层),131.23㎡,平层,106.5㎡,板楼,南 北,钢混结构,其他,两梯两户,有,70年,2017-06-29,商品房,2015-05-01,普通住宅,满两年,非共有,已上传房本照片",25147,,"江佑铂庭,地图"
"秦淮,月牙湖,举报","3室1厅,中楼层/共8层",https://nj.lianjia.com/ershoufang/103101452447.html,"3室1厅1厨1卫,中楼层 (共8层),75.33㎡,暂无数据,暂无数据,板楼,南 北,钢混结构,其他,一梯两户,暂无数据,70年,2017-06-28,商品房,2015-09-10,普通住宅,满两年,共有,已上传房本照片",28940,,"富丽山庄,地图"
"江宁,岔路口,举报","3室2厅,高楼层/共18层",https://nj.lianjia.com/ershoufang/103101366578.html,"3室2厅1厨1卫,高楼层 (共18层),100.95㎡,暂无数据,83.23㎡,板楼,南 北,钢混结构,其他,两梯四户,有,70年,2017-06-02,商品房,2012-04-25,普通住宅,满五年,共有,已上传房本照片",28728,,"左邻右里,地图"
"秦淮,洪家园,举报","2室1厅,低楼层/共6层",https://nj.lianjia.com/ershoufang/103101770314.html,"2室1厅1厨1卫,低楼层 (共6层),57㎡,平层,48.16㎡,板塔结合,南 北,钢混结构,其他,一梯两户,暂无数据,70年,2017-09-29,商品房,2008-09-08,普通住宅,满五年,非共有,已上传房本照片",29650,,"汇景家园汇祥苑,地图"
"江宁,将军大道,举报","3室2厅,中楼层/共5层",https://nj.lianjia.com/ershoufang/103101706525.html,"3室2厅1厨2卫,中楼层 (共5层),116.12㎡,暂无数据,105.74㎡,板楼,南 北,钢结构,毛坯,一梯两户,暂无数据,70年,2017-09-09,商品房,2009-10-21,普通住宅,满五年,共有,已上传房本照片",32725,,"香山美墅,地图"
"雨花台,安德门,举报","3室2厅,低楼层/共10层",https://nj.lianjia.com/ershoufang/103101287464.html,"3室2厅1厨1卫,低楼层 (共10层),104.53㎡,暂无数据,87.99㎡,板塔结合,南 北,钢混结构,毛坯,一梯两户,暂无数据,70年,2017-05-08,商品房,2010-08-16,普通住宅,满五年,非共有,已上传房本照片",27744,,"小行路,地图"
